12-01-15T17:46:27Z,2300,0620000513
12-01-15T17:46:29Z,2300,0620000513
12-01-15T17:46:32Z,2300,0620000513
12-01-15T17:46:34Z,2300,0620000513
12-01-15T17:46:34Z,2100,0620000413
12-01-15T17:46:37Z,2300,0620000513
12-01-15T17:46:39Z,2300,0620000513
12-01-15T17:46:41Z,2300,0620000513
12-01-15T17:46:44Z,2300,0620000513
12-01-15T17:46:46Z,2300,0620000513
12-01-15T17:46:48Z,2300,0620000513
12-01-15T17:46:51Z,2300,0620000513
12-01-15T17:46:53Z,2300,0620000513
12-01-15T17:46:56Z,2300,0620000513
12-01-15T17:46:58Z,2300,0620000513
12-01-15T17:46:58Z,2100,0620000413
12-01-15T17:47:00Z,2300,0620000513
12-01-15T17:47:03Z,2300,0620000513
12-01-15T17:47:05Z,2300,0620000513
12-01-15T17:47:05Z,2100,0620000413
12-01-15T17:47:07Z,2300,0620000513
12-01-15T17:47:10Z,2300,0620000513
12-01-15T17:47:09Z,2100,0620000413
12-01-15T17:47:12Z,2300,0620000513
12-01-15T17:47:14Z,2300,0620000513
12-01-15T17:47:17Z,2300,0620000513
12-01-15T17:47:19Z,2300,0620000513
12-01-15T17:47:21Z,2300,0620000513
12-01-15T17:47:24Z,2300,0620000513
12-01-15T17:47:26Z,2300,0620000513
12-01-15T17:47:29Z,2300,0620000513
12-01-15T17:47:31Z,2300,0620000513
12-01-15T17:47:33Z,2300,0620000513
12-01-15T17:47:36Z,2300,0620000513
12-01-15T17:47:38Z,2300,0620000513
12-01-15T17:47:40Z,2300,0620000513
12-01-15T17:47:43Z,2300,0620000513
12-01-15T17:47:45Z,2300,0620000513
12-01-15T17:47:48Z,2300,0620000513
12-01-15T17:47:50Z,2300,0620000513
12-01-15T17:47:52Z,2300,0620000513
12-01-15T17:47:55Z,2300,0620000513
12-01-15T17:47:57Z,2300,0620000513
12-01-15T17:47:59Z,2300,0620000513
12-01-15T17:48:02Z,2300,0620000513
12-01-15T17:48:04Z,2300,0620000513
12-01-15T17:52:09Z,2700,06200004F8
12-01-15T17:52:11Z,2700,06200004F8
12-01-15T17:52:14Z,2700,06200004F8
12-01-15T17:52:17Z,2700,06200004F8
12-01-15T17:52:19Z,2700,06200004F8
12-01-15T17:53:15Z,2700,06200004F8
12-01-15T17:53:18Z,2700,06200004F8
12-01-15T17:53:21Z,2700,06200004F8
12-01-15T17:53:24Z,2700,06200004F8
12-01-15T17:53:26Z,2700,06200004F8
12-01-15T17:53:29Z,2700,06200004F8
12-01-15T17:53:32Z,2700,06200004F8
12-01-15T17:53:34Z,2700,06200004F8
12-01-15T17:53:37Z,2700,06200004F8
12-01-15T17:53:40Z,2700,06200004F8
12-01-15T18:13:52Z,2200,0620000514
12-01-15T18:14:24Z,2700,06200004F8
12-01-15T18:15:08Z,2200,0620000514
12-01-15T18:15:19Z,2300,041868D7C7
12-01-15T18:15:21Z,2300,041868D7C7
12-01-15T18:15:24Z,2300,041868D7C7
12-01-15T18:15:26Z,2300,041868D7C7
12-01-15T18:15:28Z,2300,041868D7C7
12-01-15T18:15:51Z,2700,06200004F8
12-01-15T18:18:05Z,2300,0620000534
12-01-15T18:18:12Z,2300,0620000534
12-01-15T18:18:25Z,2300,0620000534
12-01-15T18:18:36Z,2300,0620000534
12-01-15T18:18:38Z,2300,0620000534
12-01-15T18:18:47Z,2300,062000034C
12-01-15T18:19:12Z,2300,062000034C
12-01-15T18:19:18Z,2300,062000034C
12-01-15T18:19:20Z,2300,062000034C
12-01-15T18:19:23Z,2300,062000034C
12-01-15T18:19:26Z,2300,062000034C
12-01-15T18:19:28Z,2300,062000034C
12-01-15T18:19:30Z,2300,062000034C
12-01-15T18:19:37Z,2300,062000034C
12-01-15T18:19:48Z,2300,062000034C
12-01-15T18:20:12Z,2300,062000034C
12-01-15T18:20:47Z,2300,0620000534
12-01-15T18:20:49Z,2300,0620000534
12-01-15T18:20:52Z,2300,0620000534
12-01-15T18:21:01Z,2300,0620000534
12-01-15T19:06:45Z,2300,041868F7FA
12-01-15T19:06:48Z,2300,0620000513
12-01-15T19:06:50Z,2300,0620000513
12-01-15T19:06:53Z,2300,0620000513
12-01-15T19:09:10Z,2300,041868F7FA
12-01-15T19:09:15Z,2300,0620000513
12-01-15T19:09:17Z,2300,0620000513
12-01-15T19:09:20Z,2300,0620000513
12-01-15T19:09:22Z,2300,0620000513
12-01-15T19:09:24Z,2300,0620000513
12-01-15T19:09:27Z,2300,0620000513
12-01-15T19:09:29Z,2300,0620000513
12-01-15T19:09:32Z,2300,0620000513
12-01-15T19:09:34Z,2300,0620000513
12-01-15T19:09:36Z,2300,0620000513
12-01-15T19:09:39Z,2300,0620000513
12-01-15T19:09:41Z,2300,0620000513
12-01-15T19:09:44Z,2300,0620000513
12-01-15T19:09:46Z,2300,0620000513
12-01-15T19:09:48Z,2300,0620000513
12-01-15T19:09:51Z,2300,0620000513
12-01-15T19:09:53Z,2300,0620000513
12-01-15T19:09:55Z,2300,0620000513
12-01-15T19:09:58Z,2300,0620000513
12-01-15T19:10:00Z,2300,0620000513
12-01-15T19:10:03Z,2300,0620000513
12-01-15T19:10:05Z,2300,0620000513
12-01-15T19:10:07Z,2300,0620000513
12-01-15T19:10:10Z,2300,0620000513
12-01-15T19:10:12Z,2300,0620000513
12-01-15T19:10:15Z,2300,0620000513
12-01-15T19:10:17Z,2300,0620000513
12-01-15T19:10:20Z,2300,0620000513
12-01-15T19:10:22Z,2300,0620000513
12-01-15T19:10:25Z,2300,0620000513
12-01-15T19:10:27Z,2300,0620000513
12-01-15T19:10:29Z,2300,0620000513
12-01-15T19:10:32Z,2300,0620000513
12-01-15T19:10:34Z,2300,0620000513
12-01-15T19:10:37Z,2300,0620000513
12-01-15T19:10:39Z,2300,0620000513
12-01-15T19:10:41Z,2300,0620000513
12-01-15T19:10:44Z,2300,0620000513
12-01-15T19:10:46Z,2300,0620000513
12-01-15T19:10:49Z,2300,0620000513
12-01-15T19:10:51Z,2300,0620000513
12-01-15T19:10:53Z,2300,0620000513
12-01-15T19:10:56Z,2300,0620000513
12-01-15T19:10:58Z,2300,0620000513
12-01-15T19:11:01Z,2300,0620000513
12-01-15T19:11:03Z,2300,0620000513
12-01-15T19:11:06Z,2300,0620000513
12-01-15T19:11:08Z,2300,0620000513
12-01-15T19:11:10Z,2300,0620000513
12-01-15T19:11:13Z,2300,0620000513
12-01-15T19:11:15Z,2300,0620000513
12-01-15T19:11:18Z,2300,0620000513
12-01-15T19:11:20Z,2300,0620000513
12-01-15T19:11:22Z,2300,0620000513
12-01-15T19:11:25Z,2300,0620000513
12-01-15T19:11:27Z,2300,0620000513
12-01-15T19:11:30Z,2300,0620000513
12-01-15T19:11:32Z,2300,0620000513
12-01-15T19:11:34Z,2300,0620000513
12-01-15T19:11:37Z,2300,0620000513
12-01-15T19:11:39Z,2300,0620000513
12-01-15T19:11:42Z,2300,0620000513
12-01-15T19:11:44Z,2300,0620000513
12-01-15T19:11:47Z,2300,0620000513
12-01-15T19:11:49Z,2300,0620000513
12-01-15T19:11:51Z,2300,0620000513
12-01-15T19:11:54Z,2300,0620000513
12-01-15T19:11:56Z,2300,0620000513
12-01-15T19:11:59Z,2300,0620000513
12-01-15T19:30:46Z,2300,041868FF93
12-01-15T19:32:19Z,2200,0620000514
12-01-15T19:43:58Z,2300,0620000534
12-01-15T19:44:00Z,2300,0620000534
12-01-15T19:51:34Z,2100,0620000413
12-01-15T19:51:53Z,2100,0620000413
12-01-15T19:52:01Z,2100,0620000413
12-01-15T19:52:47Z,2300,041868FF93
12-01-15T19:53:30Z,2300,062000031A
12-01-15T19:54:20Z,2300,041868FF93
12-01-15T19:54:56Z,2100,0620000413
12-01-15T19:56:27Z,2100,0620000413
12-01-15T19:56:30Z,2100,0620000413
12-01-15T19:56:32Z,2100,0620000413
12-01-15T19:57:14Z,2300,041868FF93
12-01-15T19:57:32Z,2100,0620000413
12-01-15T19:57:34Z,2100,0620000413
12-01-15T19:57:45Z,2100,0620000413
12-01-15T19:58:24Z,2100,0620000413
12-01-15T19:58:41Z,2100,0620000413
12-01-15T19:59:24Z,2300,062000031A
12-01-15T20:00:01Z,2100,0620000413
12-01-15T20:01:34Z,2300,0620000520
12-01-15T20:01:44Z,2300,0620000520
12-01-15T20:01:47Z,2300,0620000520
12-01-15T20:01:49Z,2300,0620000520
12-01-15T20:01:50Z,2100,0620000413
12-01-15T20:01:52Z,2300,0620000520
12-01-15T20:01:57Z,2300,0620000520
12-01-15T20:03:37Z,2300,0620000490
12-01-15T20:03:39Z,2300,0620000490
12-01-15T20:03:42Z,2300,0620000490
12-01-15T20:03:44Z,2300,0620000490
12-01-15T20:03:46Z,2300,0620000490
12-01-15T20:03:49Z,2300,0620000490
12-01-15T20:03:53Z,2300,0620000534
12-01-15T20:03:59Z,2300,0620000520
12-01-15T20:04:29Z,2300,0620000513
12-01-15T20:04:32Z,2300,0620000513
12-01-15T20:04:34Z,2300,0620000513
12-01-15T20:04:50Z,2300,0620000513
12-01-15T20:04:53Z,2300,0620000513
12-01-15T20:04:55Z,2300,0620000513
12-01-15T20:04:57Z,2300,0620000513
12-01-15T20:05:00Z,2300,0620000513
12-01-15T20:05:02Z,2300,0620000513
12-01-15T20:05:05Z,2300,0620000513
12-01-15T20:05:07Z,2300,0620000513
12-01-15T20:05:10Z,2300,0620000513
12-01-15T20:05:12Z,2300,0620000513
12-01-15T20:05:14Z,2300,0620000513
12-01-15T20:05:17Z,2300,0620000513
12-01-15T20:05:19Z,2300,0620000513
12-01-15T20:05:22Z,2300,0620000513
12-01-15T20:05:24Z,2300,0620000513
12-01-15T20:05:26Z,2300,0620000513
12-01-15T20:05:26Z,2100,0620000413
12-01-15T20:05:29Z,2300,0620000513
12-01-15T20:05:31Z,2300,0620000513
12-01-15T20:05:34Z,2300,0620000513
12-01-15T20:05:36Z,2300,0620000513
12-01-15T20:05:39Z,2300,0620000513
12-01-15T20:05:49Z,2300,0620000520
12-01-15T20:05:52Z,2300,0620000520
12-01-15T20:06:01Z,2300,0620000520
12-01-15T20:06:03Z,2300,0620000520
12-01-15T20:06:09Z,2300,0620000520
12-01-15T20:06:15Z,2300,0620000520
12-01-15T20:06:31Z,2300,0620000513
12-01-15T20:06:34Z,2300,0620000513
12-01-15T20:06:36Z,2300,0620000513
12-01-15T20:06:39Z,2300,0620000513
12-01-15T20:06:41Z,2300,0620000513
12-01-15T20:06:43Z,2300,0620000513
12-01-15T20:06:46Z,2300,0620000513
12-01-15T20:06:48Z,2300,0620000520
12-01-15T20:06:55Z,2300,062000034C
12-01-15T20:07:22Z,2300,0620000513
12-01-15T20:07:24Z,2300,0620000513
12-01-15T20:07:26Z,2300,0620000513
12-01-15T20:07:29Z,2300,0620000513
12-01-15T20:07:31Z,2300,0620000513
12-01-15T20:16:50Z,2300,041868F7FA
12-01-15T20:16:53Z,2300,041868F7FA
12-01-15T20:16:55Z,2300,041868F7FA
12-01-15T20:16:58Z,2300,041868F7FA
12-01-15T20:17:00Z,2300,041868F7FA
12-01-15T20:22:24Z,2300,041868F7FA
12-01-15T20:02:10Z,2400,062000031A
12-01-15T20:03:25Z,2400,062000031A
12-01-15T20:24:06Z,2200,041868D396
12-01-15T20:24:09Z,2200,041868D396
12-01-15T20:25:06Z,2200,041868D396
12-01-15T20:26:43Z,2300,0620000520
12-01-15T20:26:45Z,2300,0620000520
12-01-15T20:26:50Z,2300,0620000520
12-01-15T20:26:51Z,2200,041868D396
12-01-15T20:26:58Z,2300,0620000520
12-01-15T20:27:00Z,2300,0620000520
12-01-15T20:27:03Z,2300,0620000520
12-01-15T20:27:10Z,2300,0620000520
12-01-15T20:27:22Z,2200,041868D396
12-01-15T20:27:41Z,2200,041868D396
12-01-15T20:08:10Z,2400,041868FF93
12-01-15T20:34:09Z,2300,0620000534
12-01-15T20:36:18Z,2300,062000034C
12-01-15T20:36:20Z,2300,062000034C
12-01-15T20:42:00Z,2200,0620000514
12-01-15T20:42:06Z,2300,062000034C
12-01-15T20:42:11Z,2300,0620000513
12-01-15T20:42:13Z,2300,062000034C
12-01-15T20:43:36Z,2300,0620000513
12-01-15T20:43:39Z,2300,0620000513
12-01-15T20:43:41Z,2300,0620000513
12-01-15T20:43:44Z,2300,0620000513
12-01-15T20:45:07Z,2300,0620000513
12-01-15T20:45:09Z,2300,0620000520
12-01-15T20:45:13Z,2300,062000034C
12-01-15T20:45:15Z,2300,0620000513
12-01-15T20:45:18Z,2300,0620000513
12-01-15T20:45:20Z,2300,0620000513
12-01-15T20:45:23Z,2300,0620000513
12-01-15T20:45:25Z,2300,0620000513
12-01-15T20:45:28Z,2300,0620000513
12-01-15T20:45:30Z,2300,0620000513
12-01-15T20:45:33Z,2300,0620000513
12-01-15T20:45:35Z,2300,0620000513
12-01-15T20:45:37Z,2300,0620000513
12-01-15T20:45:40Z,2300,0620000513
12-01-15T20:45:42Z,2300,0620000513
12-01-15T20:45:45Z,2300,0620000513
12-01-15T20:45:47Z,2300,0620000513
12-01-15T20:45:49Z,2300,0620000513
12-01-15T20:45:52Z,2300,0620000513
12-01-15T20:45:54Z,2300,0620000513
12-01-15T20:45:57Z,2300,0620000513
12-01-15T20:45:59Z,2300,0620000513
12-01-15T20:46:09Z,2300,0620000513
12-01-15T20:46:12Z,2300,0620000513
12-01-15T20:46:17Z,2300,0620000513
12-01-15T20:46:20Z,2300,0620000513
12-01-15T20:46:22Z,2300,0620000513
12-01-15T20:46:24Z,2300,0620000520
12-01-15T20:46:27Z,2300,0620000520
12-01-15T20:46:29Z,2300,0620000520
12-01-15T20:46:32Z,2300,0620000520
12-01-15T20:46:34Z,2300,0620000520
12-01-15T20:46:37Z,2300,0620000520
12-01-15T20:46:39Z,2300,0620000520
12-01-15T20:46:58Z,2300,041868F7FA
12-01-15T20:47:01Z,2300,0620000513
12-01-15T20:47:04Z,2300,0620000513
12-01-15T20:47:06Z,2300,0620000513
12-01-15T20:47:08Z,2300,0620000513
12-01-15T20:47:11Z,2300,0620000513
12-01-15T20:47:13Z,2300,0620000513
12-01-15T20:47:16Z,2300,0620000513
12-01-15T20:47:18Z,2300,0620000513
12-01-15T20:47:21Z,2300,0620000513
12-01-15T20:47:23Z,2300,0620000513
12-01-15T20:47:25Z,2300,0620000513
12-01-15T20:47:28Z,2300,0620000513
12-01-15T20:47:30Z,2300,0620000513
12-01-15T20:47:33Z,2300,0620000513
12-01-15T20:47:35Z,2300,0620000513
12-01-15T20:47:37Z,2300,0620000513
12-01-15T20:47:40Z,2300,0620000513
12-01-15T20:47:42Z,2300,0620000513
12-01-15T20:47:45Z,2300,0620000513
12-01-15T20:47:49Z,2300,041868F7FA
12-01-15T20:48:32Z,2300,062000034C
12-01-15T20:48:35Z,2300,062000034C
12-01-15T20:48:37Z,2300,062000034C
12-01-15T20:48:40Z,2300,062000034C
12-01-15T20:48:42Z,2300,062000034C
12-01-15T20:48:45Z,2300,062000034C
12-01-15T20:48:47Z,2300,062000034C
12-01-15T20:48:49Z,2300,062000034C
12-01-15T20:48:59Z,2300,062000034C
12-01-15T20:49:01Z,2300,0620000513
12-01-15T20:49:04Z,2300,0620000513
12-01-15T20:49:06Z,2300,0620000513
12-01-15T20:49:09Z,2300,0620000513
12-01-15T20:49:11Z,2300,0620000513
12-01-15T20:49:13Z,2300,0620000513
12-01-15T20:49:16Z,2300,0620000513
12-01-15T20:49:18Z,2300,0620000513
12-01-15T20:49:21Z,2300,0620000513
12-01-15T20:49:23Z,2300,0620000513
12-01-15T20:49:26Z,2300,0620000513
12-01-15T20:49:28Z,2300,0620000513
12-01-15T20:49:30Z,2300,0620000513
12-01-15T20:49:33Z,2300,0620000513
12-01-15T20:49:35Z,2300,0620000513
12-01-15T20:49:38Z,2300,0620000513
12-01-15T20:49:40Z,2300,0620000513
12-01-15T20:49:43Z,2300,0620000513
12-01-15T20:49:45Z,2300,0620000513
12-01-15T20:49:47Z,2300,0620000513
12-01-15T20:49:50Z,2300,0620000513
12-01-15T20:49:52Z,2300,0620000513
12-01-15T20:49:55Z,2300,0620000513
12-01-15T20:49:57Z,2300,0620000513
12-01-15T20:49:59Z,2300,0620000513
12-01-15T20:50:02Z,2300,0620000513
12-01-15T20:50:04Z,2300,0620000513
12-01-15T20:50:07Z,2300,0620000513
12-01-15T20:50:09Z,2300,0620000513
12-01-15T20:50:14Z,2300,0620000513
12-01-15T20:50:16Z,2300,0620000513
12-01-15T20:50:12Z,2300,0620000513
12-01-15T20:50:19Z,2300,0620000513
12-01-15T20:50:21Z,2300,0620000513
12-01-15T20:50:24Z,2300,0620000513
12-01-15T20:50:26Z,2300,0620000513
12-01-15T20:50:29Z,2300,0620000513
12-01-15T20:55:15Z,2300,062000034C
12-01-15T20:55:18Z,2300,062000034C
12-01-15T20:55:20Z,2300,062000034C
12-01-15T20:55:22Z,2300,062000034C
12-01-15T20:55:25Z,2300,062000034C
12-01-15T20:55:27Z,2300,062000034C
12-01-15T20:55:30Z,2300,062000034C
12-01-15T20:55:32Z,2300,062000034C
12-01-15T20:55:35Z,2300,062000034C
12-01-15T20:55:38Z,2300,062000034C
12-01-15T20:58:51Z,2300,041868F7FA
12-01-15T20:59:37Z,2200,041868D396
12-01-15T21:02:04Z,2200,041868D396
12-01-15T21:02:32Z,2300,041868F7FA
12-01-15T21:02:53Z,2300,0620000520
12-01-15T21:02:56Z,2300,0620000520
12-01-15T21:07:47Z,2300,0620000513
12-01-15T21:10:50Z,2300,0620000520
12-01-15T21:10:53Z,2300,0620000520
12-01-15T21:11:02Z,2300,0620000520
12-01-15T21:12:52Z,2300,0620000520
12-01-15T21:13:02Z,2300,0620000513
12-01-15T21:14:11Z,2300,0620000513
12-01-15T21:14:14Z,2300,0620000513
12-01-15T21:14:16Z,2300,0620000513
12-01-15T21:14:19Z,2300,0620000513
12-01-15T20:58:40Z,2400,0620000534
12-01-15T20:58:43Z,2400,0620000534
12-01-15T21:20:55Z,2300,041868FF93
12-01-15T21:33:31Z,2300,0620000513
12-01-15T21:33:34Z,2300,0620000513
12-01-15T21:33:55Z,2200,0620000514
12-01-15T21:34:06Z,2300,0620000513
12-01-15T21:34:09Z,2300,0620000513
12-01-15T21:34:11Z,2300,0620000513
12-01-15T21:34:14Z,2300,0620000513
12-01-15T21:34:16Z,2300,0620000513
12-01-15T21:34:19Z,2300,0620000513
12-01-15T21:34:21Z,2300,0620000513
12-01-15T21:34:23Z,2300,0620000513
12-01-15T21:34:44Z,2700,062000035D
12-01-15T21:35:08Z,2300,0620000513
12-01-15T21:35:13Z,2300,0620000513
12-01-15T21:35:15Z,2300,0620000513
12-01-15T21:35:17Z,2300,0620000513
12-01-15T21:35:20Z,2300,0620000513
12-01-15T21:35:22Z,2300,0620000513
12-01-15T21:36:01Z,2300,0620000513
12-01-15T21:36:04Z,2300,0620000513
12-01-15T21:36:04Z,2200,0620000514
12-01-15T21:37:54Z,2300,0620000513
12-01-15T21:37:56Z,2300,0620000513
12-01-15T21:37:59Z,2300,0620000513
12-01-15T21:38:01Z,2300,0620000513
12-01-15T21:38:04Z,2300,0620000513
12-01-15T21:38:06Z,2300,0620000513
12-01-15T21:38:08Z,2300,0620000513
12-01-15T21:38:11Z,2300,0620000513
12-01-15T21:38:13Z,2300,0620000513
12-01-15T21:38:16Z,2300,0620000513
12-01-15T21:38:18Z,2300,0620000513
12-01-15T21:38:21Z,2300,0620000513
12-01-15T21:38:25Z,2300,0620000513
12-01-15T21:38:28Z,2300,0620000513
12-01-15T21:38:23Z,2300,0620000513
12-01-15T21:38:30Z,2300,0620000513
12-01-15T21:38:55Z,2300,0620000513
12-01-15T21:38:57Z,2300,0620000513
12-01-15T21:39:21Z,2300,0620000513
12-01-15T21:39:24Z,2300,0620000513
12-01-15T21:39:26Z,2300,0620000513
12-01-15T21:39:29Z,2300,0620000513
12-01-15T21:39:31Z,2300,0620000513
12-01-15T21:39:34Z,2300,0620000513
12-01-15T21:39:36Z,2300,0620000513
12-01-15T21:39:38Z,2300,0620000513
12-01-15T21:39:41Z,2300,0620000513
12-01-15T21:39:43Z,2300,0620000513
12-01-15T21:39:46Z,2300,0620000513
12-01-15T21:39:48Z,2300,0620000513
12-01-15T21:39:50Z,2300,0620000513
12-01-15T21:39:53Z,2300,0620000513
12-01-15T21:41:01Z,2200,0620000514
12-01-15T21:49:19Z,2700,06200004F8
12-01-15T21:49:22Z,2700,06200004F8
12-01-15T21:49:25Z,2700,06200004F8
12-01-15T21:49:27Z,2700,06200004F8
12-01-15T21:49:30Z,2700,06200004F8
12-01-15T21:49:33Z,2700,06200004F8
12-01-15T21:49:35Z,2700,06200004F8
12-01-15T21:49:38Z,2700,06200004F8
12-01-15T21:49:41Z,2700,06200004F8
12-01-15T21:49:43Z,2700,06200004F8
12-01-15T21:49:46Z,2700,06200004F8
12-01-15T21:49:49Z,2700,06200004F8
12-01-15T21:49:51Z,2700,06200004F8
12-01-15T21:52:38Z,2200,0620000514
12-01-15T21:54:39Z,2200,0620000514
12-01-15T21:55:30Z,2200,041868D396
12-01-15T21:55:33Z,2200,041868D396
12-01-15T21:55:36Z,2200,041868D396
12-01-15T21:56:19Z,2200,041868D396
12-01-15T21:56:32Z,2200,041868D396
12-01-15T21:56:35Z,2200,041868D396
12-01-15T21:56:38Z,2200,041868D396
12-01-15T21:56:41Z,2200,041868D396
12-01-15T21:56:44Z,2200,041868D396
12-01-15T21:56:47Z,2200,041868D396
12-01-15T21:56:50Z,2200,041868D396
12-01-15T21:56:53Z,2200,041868D396
12-01-15T22:03:06Z,2200,041868D396
12-01-15T22:03:57Z,2200,041868D396
12-01-15T22:06:28Z,2300,0620000413
12-01-15T22:06:47Z,2300,0620000413
12-01-15T22:08:04Z,2300,0620000413
12-01-15T21:53:27Z,2400,062000031A
